flight_connection_id,ops_fid1,flight_id1,flight_id2,f1_sch_arr,f2_sch_dep,pax_sch_layover,conn1_num_passengers,conn1_min_mct,conn1_dest_cd,conn1_min_mct_sec,conn1_orig_cd,ops_fid2
2221IND2025-12-04_UA_1371,UA_2221_2025-12-04_IND_IAH_0_0,2221IND2025-12-04,1371IAH2025-12-04,1764859260,1764863040,3780,2,45,SAT,2700,IAH,
2221IND2025-12-04_UA_4276,UA_2221_2025-12-04_IND_IAH_0_0,2221IND2025-12-04,4276IAH2025-12-04,1764859260,1764863880,4620,4,45,PBC,2700,IAH,
1094RSW2025-12-03_AC_1301,UA_1094_2025-12-03_RSW_IAH_0_0,1094RSW2025-12-03,1301IAH2025-12-03,1764790740,1764804300,13560,1,45,YVR,2700,IAH,
1907GUA2025-12-02_UA_1407,UA_1907_2025-12-02_GUA_IAH_0_0,1907GUA2025-12-02,1407IAH2025-12-02,1764673440,1764681600,8160,1,0,DFW,0,IAH,
1094RSW2025-12-03_UA_2399,UA_1094_2025-12-03_RSW_IAH_0_0,1094RSW2025-12-03,2399IAH2025-12-03,1764790740,1764802200,11460,4,45,SAN,2700,IAH,
1867CZM2025-12-02_UA_5547,UA_1867_2025-12-02_CZM_IAH_0_0,1867CZM2025-12-02,5547IAH2025-12-03,1764712620,1764720900,8280,2,0,SHV,0,IAH,
2662PBI2025-12-02_UA_1388,UA_2662_2025-12-02_PBI_IAH_0_0,2662PBI2025-12-02,1388IAH2025-12-02,1764694440,1764707700,13260,1,45,DFW,2700,IAH,
2368TUS2025-12-03_UA_1235,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,1235DEN2025-12-03,1764777300,1764781200,3900,3,0,MSN,0,DEN,
1867CZM2025-12-02_UA_1654,UA_1867_2025-12-02_CZM_IAH_0_0,1867CZM2025-12-02,1654IAH2025-12-03,1764712620,1764720300,7680,13,0,DEN,0,IAH,
1094RSW2025-12-03_UA_1971,UA_1094_2025-12-03_RSW_IAH_0_0,1094RSW2025-12-03,1971IAH2025-12-03,1764790740,1764793500,2760,3,45,LAS,2700,IAH,
2221IND2025-12-04_UA_3982,UA_2221_2025-12-04_IND_IAH_0_0,2221IND2025-12-04,3982IAH2025-12-04,1764859260,1764863640,4380,1,45,ABQ,2700,IAH,
1094RSW2025-12-03_UA_1945,UA_1094_2025-12-03_RSW_IAH_0_0,1094RSW2025-12-03,1945IAH2025-12-03,1764790740,1764793200,2460,10,45,LAX,2700,IAH,
1094RSW2025-12-03_UA_4929,UA_1094_2025-12-03_RSW_IAH_0_0,1094RSW2025-12-03,4929IAH2025-12-03,1764790740,1764794400,3660,2,45,BRO,2700,IAH,
2662PBI2025-12-02_UA_4255,UA_2662_2025-12-02_PBI_IAH_0_0,2662PBI2025-12-02,4255IAH2025-12-02,1764694440,1764698700,4260,2,45,HSV,2700,IAH,
2662PBI2025-12-02_UA_2460,UA_2662_2025-12-02_PBI_IAH_0_0,2662PBI2025-12-02,2460IAH2025-12-02,1764694440,1764700800,6360,12,45,LAX,2700,IAH,
2221IND2025-12-04_UA_6122,UA_2221_2025-12-04_IND_IAH_0_0,2221IND2025-12-04,6122IAH2025-12-04,1764859260,1764862500,3240,1,45,OKC,2700,IAH,
2368TUS2025-12-03_UA_1836,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,1836DEN2025-12-03,1764777300,1764781800,4500,1,0,MKE,0,DEN,
2368TUS2025-12-03_UA_1362,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,1362DEN2025-12-03,1764777300,1764780660,3360,2,0,BWI,0,DEN,UA_1362_2025-12-03_DEN_BWI_0_0
2368TUS2025-12-03_UA_2637,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,2637DEN2025-12-03,1764777300,1764780600,3300,2,0,GRR,0,DEN,
2662PBI2025-12-02_UA_278,UA_2662_2025-12-02_PBI_IAH_0_0,2662PBI2025-12-02,278IAH2025-12-02,1764694440,1764699180,4740,12,45,PHX,2700,IAH,
2221IND2025-12-04_UA_1441,UA_2221_2025-12-04_IND_IAH_0_0,2221IND2025-12-04,1441IAH2025-12-04,1764859260,1764864780,5520,12,45,SAL,2700,IAH,
2662PBI2025-12-02_UA_1859,UA_2662_2025-12-02_PBI_IAH_0_0,2662PBI2025-12-02,1859IAH2025-12-02,1764694440,1764698100,3660,6,45,AUS,2700,IAH,
2368TUS2025-12-03_UA_5782,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,5782DEN2025-12-03,1764777300,1764780120,2820,1,0,ASE,0,DEN,
1907GUA2025-12-02_UA_1030,UA_1907_2025-12-02_GUA_IAH_0_0,1907GUA2025-12-02,1030IAH2025-12-02,1764673440,1764682740,9300,1,0,ATL,0,IAH,
2368TUS2025-12-03_UA_416,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,416DEN2025-12-03,1764777300,1764781200,3900,2,0,MEM,0,DEN,
1867CZM2025-12-02_UA_1627,UA_1867_2025-12-02_CZM_IAH_0_0,1867CZM2025-12-02,1627IAH2025-12-03,1764712620,1764720300,7680,2,0,DCA,0,IAH,
2221IND2025-12-04_UA_2464,UA_2221_2025-12-04_IND_IAH_0_0,2221IND2025-12-04,2464IAH2025-12-04,1764859260,1764862860,3600,3,45,FLL,2700,IAH,
2368TUS2025-12-03_UA_4759,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,4759DEN2025-12-03,1764777300,1764781500,4200,2,0,FSD,0,DEN,
2662PBI2025-12-02_UA_2611,UA_2662_2025-12-02_PBI_IAH_0_0,2662PBI2025-12-02,2611IAH2025-12-02,1764694440,1764700200,5760,6,45,SFO,2700,IAH,
2221IND2025-12-04_UA_2744,UA_2221_2025-12-04_IND_IAH_0_0,2221IND2025-12-04,2744IAH2025-12-04,1764859260,1764864900,5640,1,45,SMF,2700,IAH,UA_2744_2025-12-04_IAH_SMF_0_0
2368TUS2025-12-03_UA_2269,UA_2368_2025-12-03_TUS_DEN_0_0,2368TUS2025-12-03,2269DEN2025-12-03,1764777300,1764780600,3300,1,0,BOS,0,DEN,
1867CZM2025-12-02_UA_1752,UA_1867_2025-12-02_CZM_IAH_0_0,1867CZM2025-12-02,1752IAH2025-12-03,1764712620,1764728100,15480,5,0,ORD,0,IAH,
1867CZM2025-12-02_UA_1787,UA_1867_2025-12-02_CZM_IAH_0_0,1867CZM2025-12-02,1787IAH2025-12-03,1764712620,1764728580,15960,6,0,DEN,0,IAH,
2225ALB2025-12-04_UA_2225,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,2225ORD2025-12-04,1764855720,1764859740,4020,5,40,IAH,2400,ORD,
2225ALB2025-12-04_UA_1576,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,1576ORD2025-12-04,1764855720,1764860700,4980,4,40,DSM,2400,ORD,
2225ALB2025-12-04_UA_1498,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,1498ORD2025-12-04,1764855720,1764860400,4680,8,40,SFO,2400,ORD,
2225ALB2025-12-04_UA_1933,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,1933ORD2025-12-04,1764855720,1764861360,5640,2,40,LAS,2400,ORD,
1259ATL2025-12-04_UA_5574,UA_1259_2025-12-04_ATL_SFO_0_0,1259ATL2025-12-04,5574SFO2025-12-04,1764870300,1764873600,3300,1,0,MFR,0,SFO,
2225ALB2025-12-04_UA_1620,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,1620ORD2025-12-04,1764855720,1764860520,4800,2,40,SEA,2400,ORD,
2225ALB2025-12-04_KG_3912,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,3912ORD2025-12-04,1764855720,1764865800,10080,1,40,IWD,2400,ORD,
2225ALB2025-12-04_UA_517,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,517ORD2025-12-04,1764855720,1764860640,4920,2,40,SNA,2400,ORD,
1259ATL2025-12-04_UA_877,UA_1259_2025-12-04_ATL_SFO_0_0,1259ATL2025-12-04,877SFO2025-12-05,1764870300,1764918900,48600,1,0,HKG,0,SFO,
2225ALB2025-12-04_UA_2137,UA_2225_2025-12-04_ALB_ORD_0_0,2225ALB2025-12-04,2137ORD2025-12-04,1764855720,1764867000,11280,2,40,LAS,2400,ORD,
1350DEN2025-12-04_UA_539,UA_1350_2025-12-04_DEN_DFW_0_0,1350DEN2025-12-04,539DFW2025-12-05,1764873720,1764958500,84780,1,0,IAH,0,DFW,
1401TUS2025-12-04_UA_4722,UA_1401_2025-12-04_TUS_DEN_0_0,1401TUS2025-12-04,4722DEN2025-12-05,1764901500,1764906000,4500,1,0,MOT,0,DEN,
1401TUS2025-12-04_UA_5101,UA_1401_2025-12-04_TUS_DEN_0_0,1401TUS2025-12-04,5101DEN2025-12-05,1764901500,1764907440,5940,1,0,SHR,0,DEN,
1401TUS2025-12-04_UA_5880,UA_1401_2025-12-04_TUS_DEN_0_0,1401TUS2025-12-04,5880DEN2025-12-05,1764901500,1764907500,6000,1,0,ABQ,0,DEN,
211ORD2025-12-02_AV_393,UA_211_2025-12-02_ORD_MIA_0_0,211ORD2025-12-02,393MIA2025-12-02,1764694140,1764712200,18060,4,0,MGA,0,MIA,
1105MIA2025-12-04_UA_2131,UA_1105_2025-12-04_MIA_IAH_0_0,1105MIA2025-12-04,2131IAH2025-12-04,1764883560,1764887100,3540,1,45,SEA,2700,IAH,
2442CVG2025-12-04_UA_2491,UA_2442_2025-12-04_CVG_IAH_0_0,2442CVG2025-12-04,2491IAH2025-12-04,1764858060,1764862200,4140,1,45,SAN,2700,IAH,
2442CVG2025-12-04_UA_2074,UA_2442_2025-12-04_CVG_IAH_0_0,2442CVG2025-12-04,2074IAH2025-12-04,1764858060,1764864360,6300,1,45,PHX,2700,IAH,
1105MIA2025-12-04_EK_212,UA_1105_2025-12-04_MIA_IAH_0_0,1105MIA2025-12-04,212IAH2025-12-05,1764883560,1764897000,13440,1,45,DXB,2700,IAH,
2442CVG2025-12-04_NH_113,UA_2442_2025-12-04_CVG_IAH_0_0,2442CVG2025-12-04,113IAH2025-12-04,1764858060,1764865200,7140,1,45,HND,2700,IAH,
1105MIA2025-12-04_UA_1902,UA_1105_2025-12-04_MIA_IAH_0_0,1105MIA2025-12-04,1902IAH2025-12-04,1764883560,1764888240,4680,2,45,GUA,2700,IAH,UA_1902_2025-12-04_IAH_GUA_0_0
2442CVG2025-12-04_UA_1751,UA_2442_2025-12-04_CVG_IAH_0_0,2442CVG2025-12-04,1751IAH2025-12-04,1764858060,1764862320,4260,9,45,GUA,2700,IAH,
2442CVG2025-12-04_UA_707,UA_2442_2025-12-04_CVG_IAH_0_0,2442CVG2025-12-04,707IAH2025-12-04,1764858060,1764862560,4500,2,45,SJD,2700,IAH,
2442CVG2025-12-04_UA_6318,UA_2442_2025-12-04_CVG_IAH_0_0,2442CVG2025-12-04,6318IAH2025-12-04,1764858060,1764863160,5100,2,45,PXM,2700,IAH,
2442CVG2025-12-04_UA_1441,UA_2442_2025-12-04_CVG_IAH_0_0,2442CVG2025-12-04,1441IAH2025-12-04,1764858060,1764864780,6720,4,45,SAL,2700,IAH,
1105MIA2025-12-04_UA_4263,UA_1105_2025-12-04_MIA_IAH_0_0,1105MIA2025-12-04,4263IAH2025-12-04,1764883560,1764888000,4440,3,45,MFE,2700,IAH,
1781DSM2025-12-04_UA_778,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,778DEN2025-12-05,1764897600,1764901740,4140,3,0,GEG,0,DEN,
1781DSM2025-12-04_UA_2681,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,2681DEN2025-12-05,1764897600,1764901500,3900,10,0,SFO,0,DEN,
465IAH2025-12-04_DL_1862,UA_465_2025-12-04_IAH_IND_0_0,465IAH2025-12-04,1862IND2025-12-05,1764907740,1764970080,62340,1,40,MSP,2400,IND,
2095MSY2025-12-03_UA_953,UA_2095_2025-12-03_MSY_ORD_0_0,2095MSY2025-12-03,953ORD2025-12-04,1764789000,1764806400,17400,1,0,MUC,0,ORD,
1781DSM2025-12-04_UA_1092,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,1092DEN2025-12-05,1764897600,1764900300,2700,4,0,MSO,0,DEN,
2095MSY2025-12-03_UA_4580,UA_2095_2025-12-03_MSY_ORD_0_0,2095MSY2025-12-03,4580ORD2025-12-03,1764789000,1764798300,9300,1,40,MDT,2400,ORD,
2095MSY2025-12-03_UA_970,UA_2095_2025-12-03_MSY_ORD_0_0,2095MSY2025-12-03,970ORD2025-12-03,1764789000,1764798300,9300,1,0,FCO,0,ORD,
2095MSY2025-12-03_UA_677,UA_2095_2025-12-03_MSY_ORD_0_0,2095MSY2025-12-03,677ORD2025-12-03,1764789000,1764791700,2700,1,40,MSN,2400,ORD,
1781DSM2025-12-04_UA_2028,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,2028DEN2025-12-05,1764897600,1764901200,3600,1,0,ONT,0,DEN,
2095MSY2025-12-03_UA_4194,UA_2095_2025-12-03_MSY_ORD_0_0,2095MSY2025-12-03,4194ORD2025-12-03,1764789000,1764798300,9300,2,40,MSN,2400,ORD,
1781DSM2025-12-04_UA_2859,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,2859DEN2025-12-05,1764897600,1764902400,4800,2,0,EGE,0,DEN,
1781DSM2025-12-04_UA_719,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,719DEN2025-12-05,1764897600,1764901200,3600,1,0,RNO,0,DEN,
1781DSM2025-12-04_UA_1773,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,1773DEN2025-12-05,1764897600,1764901560,3960,3,0,SLC,0,DEN,
1781DSM2025-12-04_UA_5056,UA_1781_2025-12-04_DSM_DEN_0_0,1781DSM2025-12-04,5056DEN2025-12-05,1764897600,1764900900,3300,1,0,YQR,0,DEN,
2617LGA2025-12-03_UA_6288,UA_2617_2025-12-03_LGA_IAH_0_0,2617LGA2025-12-03,6288IAH2025-12-03,1764788820,1764802560,13740,1,45,MLM,2700,IAH,
2617LGA2025-12-03_UA_1426,UA_2617_2025-12-03_LGA_IAH_0_0,2617LGA2025-12-03,1426IAH2025-12-03,1764788820,1764801900,13080,6,45,MID,2700,IAH,
2617LGA2025-12-03_UA_2483,UA_2617_2025-12-03_LGA_IAH_0_0,2617LGA2025-12-03,2483IAH2025-12-03,1764788820,1764793200,4380,4,45,AUS,2700,IAH,
2617LGA2025-12-03_UA_2101,UA_2617_2025-12-03_LGA_IAH_0_0,2617LGA2025-12-03,2101IAH2025-12-03,1764788820,1764793200,4380,2,45,SAT,2700,IAH,
2421LAS2025-12-03_UA_300,UA_2421_2025-12-03_LAS_SFO_0_0,2421LAS2025-12-03,300SFO2025-12-03,1764791340,1764798300,6960,2,0,HNL,0,SFO,
1396STL2025-12-04_UA_1940,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,1940DEN2025-12-04,1764869340,1764873240,3900,5,0,SAN,0,DEN,
1396STL2025-12-04_UA_2193,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,2193DEN2025-12-04,1764869340,1764874200,4860,5,0,JAC,0,DEN,
2121FCA2025-12-04_UA_680,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,680DEN2025-12-05,1764892260,1764895020,2760,2,0,ORF,0,DEN,
2121FCA2025-12-04_UA_1745,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,1745DEN2025-12-05,1764892260,1764917940,25680,1,0,EWR,0,DEN,
250SYR2025-12-02_UA_5053,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,5053DEN2025-12-02,1764695160,1764709200,14040,1,0,DVL,0,DEN,
2121FCA2025-12-04_UA_760,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,760DEN2025-12-05,1764892260,1764904800,12540,1,0,MUC,0,DEN,
2121FCA2025-12-04_UA_540,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,540DEN2025-12-05,1764892260,1764900900,8640,4,0,SAN,0,DEN,
2121FCA2025-12-04_UA_1534,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,1534DEN2025-12-05,1764892260,1764895020,2760,3,0,RIC,0,DEN,
1396STL2025-12-04_UA_5388,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,5388DEN2025-12-04,1764869340,1764873600,4260,1,0,HLN,0,DEN,
2121FCA2025-12-04_UA_1541,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,1541DEN2025-12-05,1764892260,1764896700,4440,1,0,MSY,0,DEN,
250SYR2025-12-02_UA_1415,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,1415DEN2025-12-02,1764695160,1764701100,5940,1,0,SMF,0,DEN,UA_1415_2025-12-02_DEN_SMF_0_0
2121FCA2025-12-04_UA_1937,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,1937DEN2025-12-05,1764892260,1764896700,4440,1,0,TUL,0,DEN,
1396STL2025-12-04_UA_4668,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,4668DEN2025-12-04,1764869340,1764873180,3840,2,0,BFL,0,DEN,
1396STL2025-12-04_UA_1686,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,1686DEN2025-12-04,1764869340,1764873420,4080,1,0,PHX,0,DEN,
250SYR2025-12-02_UA_5061,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,5061DEN2025-12-02,1764695160,1764717600,22440,1,0,LAR,0,DEN,
2121FCA2025-12-04_UA_423,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,423DEN2025-12-05,1764892260,1764896280,4020,1,0,GRR,0,DEN,
1396STL2025-12-04_UA_2432,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,2432DEN2025-12-04,1764869340,1764874080,4740,1,0,YVR,0,DEN,
1396STL2025-12-04_UA_2670,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,2670DEN2025-12-04,1764869340,1764880800,11460,1,0,COS,0,DEN,
250SYR2025-12-02_UA_5055,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,5055DEN2025-12-02,1764695160,1764702900,7740,1,0,GCC,0,DEN,
1396STL2025-12-04_UA_1294,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,1294DEN2025-12-04,1764869340,1764872220,2880,3,0,PSP,0,DEN,
1396STL2025-12-04_UA_2045,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,2045DEN2025-12-04,1764869340,1764873060,3720,1,0,HDN,0,DEN,
250SYR2025-12-02_UA_2045,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,2045DEN2025-12-02,1764695160,1764700260,5100,2,0,HDN,0,DEN,
250SYR2025-12-02_UA_1311,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,1311DEN2025-12-02,1764695160,1764708120,12960,1,0,SAT,0,DEN,UA_1311_2025-12-02_DEN_SAT_0_0
250SYR2025-12-02_UA_1013,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,1013DEN2025-12-02,1764695160,1764700200,5040,1,0,LAX,0,DEN,
1396STL2025-12-04_UA_1029,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,1029DEN2025-12-04,1764869340,1764872280,2940,3,0,YEG,0,DEN,
2121FCA2025-12-04_UA_1942,UA_2121_2025-12-04_FCA_DEN_0_0,2121FCA2025-12-04,1942DEN2025-12-05,1764892260,1764895080,2820,10,0,AUS,0,DEN,
1396STL2025-12-04_UA_143,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,143DEN2025-12-04,1764869340,1764872700,3360,1,0,NRT,0,DEN,
250SYR2025-12-02_UA_5769,UA_250_2025-12-02_SYR_DEN_0_0,250SYR2025-12-02,5769DEN2025-12-02,1764695160,1764700260,5100,1,0,ASE,0,DEN,
1396STL2025-12-04_UA_5253,UA_1396_2025-12-04_STL_DEN_0_0,1396STL2025-12-04,5253DEN2025-12-04,1764869340,1764873000,3660,1,0,GTF,0,DEN,
1484FSD2025-12-02_UA_3426,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,3426ORD2025-12-02,1764690780,1764701700,10920,1,40,IND,2400,ORD,
1484FSD2025-12-02_UA_5357,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,5357ORD2025-12-02,1764690780,1764694200,3420,1,40,STL,2400,ORD,
2371LGA2025-12-02_UA_1088,UA_2371_2025-12-02_LGA_IAH_0_0,2371LGA2025-12-02,1088IAH2025-12-02,1764694620,1764698100,3480,3,45,MEX,2700,IAH,
1484FSD2025-12-02_UA_2182,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,2182ORD2025-12-02,1764690780,1764695100,4320,4,40,PHL,2400,ORD,
1484FSD2025-12-02_UA_2653,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,2653ORD2025-12-02,1764690780,1764695040,4260,6,40,RDU,2400,ORD,
1484FSD2025-12-02_UA_2483,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,2483ORD2025-12-02,1764690780,1764693300,2520,1,40,IAH,2400,ORD,
1484FSD2025-12-02_UA_3517,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,3517ORD2025-12-02,1764690780,1764693600,2820,1,40,ROC,2400,ORD,
1484FSD2025-12-02_UA_5395,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,5395ORD2025-12-02,1764690780,1764704820,14040,2,40,GSO,2400,ORD,
1484FSD2025-12-02_UA_4557,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,4557ORD2025-12-02,1764690780,1764696480,5700,3,40,HSV,2400,ORD,
1484FSD2025-12-02_UA_255,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,255ORD2025-12-02,1764690780,1764694500,3720,1,40,BWI,2400,ORD,
1484FSD2025-12-02_UA_2414,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,2414ORD2025-12-02,1764690780,1764694200,3420,2,40,BNA,2400,ORD,
1484FSD2025-12-02_UA_5559,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,5559ORD2025-12-02,1764690780,1764694200,3420,1,40,PWM,2400,ORD,
1484FSD2025-12-02_UA_380,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,380ORD2025-12-02,1764690780,1764695100,4320,2,40,JAX,2400,ORD,
2371LGA2025-12-02_UA_2460,UA_2371_2025-12-02_LGA_IAH_0_0,2371LGA2025-12-02,2460IAH2025-12-02,1764694620,1764700800,6180,2,45,LAX,2700,IAH,
2371LGA2025-12-02_UA_4300,UA_2371_2025-12-02_LGA_IAH_0_0,2371LGA2025-12-02,4300IAH2025-12-02,1764694620,1764699300,4680,3,45,SGF,2700,IAH,
1484FSD2025-12-02_UA_1491,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,1491ORD2025-12-02,1764690780,1764696000,5220,6,40,ORF,2400,ORD,
2371LGA2025-12-02_UA_1909,UA_2371_2025-12-02_LGA_IAH_0_0,2371LGA2025-12-02,1909IAH2025-12-02,1764694620,1764698100,3480,2,45,LAS,2700,IAH,
1484FSD2025-12-02_UA_3459,UA_1484_2025-12-02_FSD_ORD_0_0,1484FSD2025-12-02,3459ORD2025-12-02,1764690780,1764693300,2520,2,40,GRR,2400,ORD,
2389LGA2025-12-02_UA_5475,UA_2389_2025-12-02_LGA_ORD_0_0,2389LGA2025-12-02,5475ORD2025-12-02,1764683820,1764688920,5100,2,0,YWG,0,ORD,
758MSP2025-12-03_UA_1491,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,1491ORD2025-12-03,1764776460,1764782400,5940,2,40,ORF,2400,ORD,
1259SFO2025-12-03_UA_1704,UA_1259_2025-12-03_SFO_LAS_0_0,1259SFO2025-12-03,1704LAS2025-12-03,1764801360,1764805320,3960,1,0,DEN,0,LAS,
758MSP2025-12-03_UA_6007,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,6007ORD2025-12-03,1764776460,1764790740,14280,2,40,CAE,2400,ORD,
2389LGA2025-12-02_UA_1414,UA_2389_2025-12-02_LGA_ORD_0_0,2389LGA2025-12-02,1414ORD2025-12-02,1764683820,1764688800,4980,10,40,BZN,2400,ORD,
2389LGA2025-12-02_UA_5541,UA_2389_2025-12-02_LGA_ORD_0_0,2389LGA2025-12-02,5541ORD2025-12-02,1764683820,1764687000,3180,1,40,GRB,2400,ORD,
758MSP2025-12-03_UA_3459,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,3459ORD2025-12-03,1764776460,1764779700,3240,1,40,GRR,2400,ORD,
758MSP2025-12-03_UA_5836,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,5836ORD2025-12-03,1764776460,1764779700,3240,1,40,TYS,2400,ORD,
758MSP2025-12-03_UA_3517,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,3517ORD2025-12-03,1764776460,1764780000,3540,5,40,ROC,2400,ORD,
758MSP2025-12-03_UA_3696,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,3696ORD2025-12-03,1764776460,1764788340,11880,1,40,CVG,2400,ORD,
758MSP2025-12-03_UA_4382,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,4382ORD2025-12-03,1764776460,1764779700,3240,3,40,BUF,2400,ORD,
2389LGA2025-12-02_UA_5873,UA_2389_2025-12-02_LGA_ORD_0_0,2389LGA2025-12-02,5873ORD2025-12-02,1764683820,1764687900,4080,1,40,GRR,2400,ORD,
758MSP2025-12-03_UA_1126,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,1126ORD2025-12-03,1764776460,1764781200,4740,3,40,EWR,2400,ORD,
2389LGA2025-12-02_UA_2037,UA_2389_2025-12-02_LGA_ORD_0_0,2389LGA2025-12-02,2037ORD2025-12-02,1764683820,1764688260,4440,8,40,PSP,2400,ORD,
758MSP2025-12-03_UA_4557,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,4557ORD2025-12-03,1764776460,1764782880,6420,2,40,HSV,2400,ORD,
2389LGA2025-12-02_UA_4414,UA_2389_2025-12-02_LGA_ORD_0_0,2389LGA2025-12-02,4414ORD2025-12-02,1764683820,1764689100,5280,4,40,CID,2400,ORD,
758MSP2025-12-03_UA_980,UA_758_2025-12-03_MSP_ORD_0_0,758MSP2025-12-03,980ORD2025-12-04,1764776460,1764808500,32040,2,0,DUB,0,ORD,
1355LAS2025-12-03_UA_300,UA_1355_2025-12-03_LAS_SFO_0_0,1355LAS2025-12-03,300SFO2025-12-03,1764776640,1764798300,21660,2,0,HNL,0,SFO,
1355LAS2025-12-03_UA_4763,UA_1355_2025-12-03_LAS_SFO_0_0,1355LAS2025-12-03,4763SFO2025-12-03,1764776640,1764782940,6300,1,0,GEG,0,SFO,
1355LAS2025-12-03_UA_1721,UA_1355_2025-12-03_LAS_SFO_0_0,1355LAS2025-12-03,1721SFO2025-12-03,1764776640,1764783300,6660,15,0,KOA,0,SFO,
