ops_fid,flight_id,aid,sch_date,sch_st_dep,sch_st_arr,epoch_sch_dep,epoch_sch_arr,prev_ops_fid,next_ops_fid,gmt_offset_dep,gmt_offset_arr,epoch_est_dep,epoch_est_arr,turn,ops_mst_calc,sch_mst_calc,total_seat,prev_turn_time,is_mx,total_pax,J_pax,O_pax,Y_pax,num_connx_pax,delay_penalty,cancel_penalty,swap_options,prev_station,prev_aid
UA_1823_2025-12-02_PNS_IAH_0_0,1823PNS2025-12-02,210,2025-12-02,PNS,IAH,1764680400,1764686940,,MX_210_2025-12-02_IAH_IAH_true,-6,-6,1764680400,1764686940,5100,3060,3060,166,3060,false,158,15,0,143,136,158,3412800,,,0000
MX_210_2025-12-02_IAH_IAH_true,MX_210_2025-12-02_IAH_IAH_true,210,2025-12-02,IAH,IAH,1764686940,1764694140,UA_1823_2025-12-02_PNS_IAH_0_0,UA_654_2025-12-02_IAH_DCA_0_0,,,1764686940,1764694140,5100,5100,5100,,0,true,,,,,,,,,IAH,210
UA_654_2025-12-02_IAH_DCA_0_0,654IAH2025-12-02,210,2025-12-02,IAH,DCA,1764698400,1764709080,MX_210_2025-12-02_IAH_IAH_true,UA_1555_2025-12-02_DCA_ORD_0_0,-6,-5,1764698400,1764709080,3420,3060,3060,166,3060,false,158,16,0,142,0,158,3412800,"[UA_2258_2025-12-02_IAH_TPA_0_0, UA_1408_2025-12-02_IAH_BZE_0_0, UA_537_2025-12-02_IAH_YYC_0_0, UA_2490_2025-12-02_IAH_SEA_0_0, UA_1687_2025-12-02_IAH_IND_0_0, UA_1432_2025-12-02_IAH_MGA_0_0, UA_2181_2025-12-02_IAH_LGA_0_0, UA_462_2025-12-02_IAH_ATL_0_0, UA_2675_2025-12-02_IAH_PIT_0_0, UA_740_2025-12-02_IAH_PDX_0_0, UA_1540_2025-12-02_IAH_DCA_0_0, UA_1919_2025-12-02_IAH_CZM_0_0]",IAH,210
UA_1555_2025-12-02_DCA_ORD_0_0,1555DCA2025-12-02,210,2025-12-02,DCA,ORD,1764712800,1764721380,UA_654_2025-12-02_IAH_DCA_0_0,UA_1828_2025-12-02_ORD_SMF_0_0,-5,-6,1764712800,1764721380,3060,3060,3060,166,3060,false,117,16,0,101,48,117,2527200,"[UA_746_2025-12-02_DCA_DEN_0_0, UA_2306_2025-12-02_DCA_IAH_0_0]",DCA,210
UA_1828_2025-12-02_ORD_SMF_0_0,1828ORD2025-12-02,210,2025-12-02,ORD,SMF,1764728400,1764745380,UA_1555_2025-12-02_DCA_ORD_0_0,MX_210_2025-12-02_SMF_SMF_false,-6,-8,1764728400,1764745380,3420,3060,3060,166,3060,false,161,15,0,146,0,161,3477600,"[UA_2485_2025-12-02_ORD_FSD_0_0, UA_2622_2025-12-02_ORD_MSY_0_0, UA_2627_2025-12-02_ORD_MSP_0_0, UA_1437_2025-12-02_ORD_LGA_0_0, UA_1084_2025-12-02_ORD_SAV_0_0, UA_1182_2025-12-02_ORD_LGA_0_0, UA_630_2025-12-02_ORD_MSN_0_0, UA_2147_2025-12-02_ORD_ALB_0_0, UA_1776_2025-12-02_ORD_PHL_0_0]",ORD,210
MX_210_2025-12-02_SMF_SMF_false,MX_210_2025-12-02_SMF_SMF_false,210,2025-12-02,SMF,SMF,1764745380,1764774180,UA_1828_2025-12-02_ORD_SMF_0_0,UA_1278_2025-12-03_SMF_ORD_0_0,,,1764745380,1764774180,5100,5100,5100,,0,true,,,,,,,,,SMF,210
UA_1278_2025-12-03_SMF_ORD_0_0,1278SMF2025-12-03,210,2025-12-03,SMF,ORD,1764786000,1764800940,MX_210_2025-12-02_SMF_SMF_false,UA_1084_2025-12-03_ORD_SAV_0_0,-8,-6,1764786000,1764800940,5100,3060,3060,166,3060,false,159,15,0,144,96,159,3434400,[UA_1949_2025-12-03_SMF_IAH_0_0],SMF,210
UA_1084_2025-12-03_ORD_SAV_0_0,1084ORD2025-12-03,210,2025-12-03,ORD,SAV,1764805800,1764813780,UA_1278_2025-12-03_SMF_ORD_0_0,UA_2290_2025-12-04_SAV_ORD_0_0,-6,-5,1764805800,1764813780,3420,3060,3060,166,3060,false,87,11,0,76,0,87,1879200,"[UA_2652_2025-12-03_ORD_CLE_0_0, UA_1828_2025-12-03_ORD_SMF_0_0, UA_2329_2025-12-03_ORD_LGA_0_0, UA_630_2025-12-03_ORD_MSN_0_0, UA_1946_2025-12-03_ORD_RSW_0_0, UA_1182_2025-12-03_ORD_LGA_0_0, UA_1045_2025-12-03_ORD_LGA_0_0, UA_1776_2025-12-03_ORD_PHL_0_0, UA_533_2025-12-03_ORD_OMA_0_0, UA_291_2025-12-03_ORD_BDL_0_0, UA_1973_2025-12-03_ORD_PBI_0_0, UA_2147_2025-12-03_ORD_ALB_0_0, UA_600_2025-12-03_ORD_LGA_0_0]",ORD,210
UA_2290_2025-12-04_SAV_ORD_0_0,2290SAV2025-12-04,210,2025-12-04,SAV,ORD,1764861300,1764870300,UA_1084_2025-12-03_ORD_SAV_0_0,UA_622_2025-12-04_ORD_AUS_0_0,-5,-6,1764861300,1764870300,5100,3060,3060,166,3060,false,114,13,0,101,54,114,2462400,,SAV,210
UA_622_2025-12-04_ORD_AUS_0_0,622ORD2025-12-04,210,2025-12-04,ORD,AUS,1764873900,1764884700,UA_2290_2025-12-04_SAV_ORD_0_0,UA_2447_2025-12-04_AUS_DEN_0_0,-6,-6,1764873900,1764884700,3420,3060,3060,166,3060,false,123,8,0,115,3,123,2656800,"[UA_2189_2025-12-04_ORD_LGA_0_0, UA_2195_2025-12-04_ORD_BDL_0_0, UA_1054_2025-12-04_ORD_YVR_0_0, UA_2616_2025-12-04_ORD_OMA_0_0, UA_1332_2025-12-04_ORD_LGA_0_0, UA_561_2025-12-04_ORD_MCI_0_0, UA_1045_2025-12-04_ORD_LGA_0_0]",ORD,210
UA_2447_2025-12-04_AUS_DEN_0_0,2447AUS2025-12-04,210,2025-12-04,AUS,DEN,1764888420,1764897060,UA_622_2025-12-04_ORD_AUS_0_0,MX_210_2025-12-04_DEN_DEN_false,-6,-7,1764888420,1764897060,3060,3060,3060,166,3060,false,122,13,0,109,75,122,2635200,,AUS,210
MX_210_2025-12-04_DEN_DEN_false,MX_210_2025-12-04_DEN_DEN_false,210,2025-12-04,DEN,DEN,1764897060,1764918660,UA_2447_2025-12-04_AUS_DEN_0_0,,,,1764897060,1764918660,5100,5100,5100,,0,true,,,,,,,,,DEN,210
MX_211_2025-12-02_IAH_IAH_false,MX_211_2025-12-02_IAH_IAH_false,211,2025-12-02,IAH,IAH,1764720000,1764828000,,UA_1408_2025-12-03_IAH_BZE_0_0,,,1764720000,1764828000,5100,5100,5100,,0,true,,,,,,,,,,0000
UA_1408_2025-12-03_IAH_BZE_0_0,1408IAH2025-12-03,211,2025-12-03,IAH,BZE,1764776160,1764785640,MX_211_2025-12-02_IAH_IAH_false,UA_1405_2025-12-03_BZE_IAH_0_0,-6,-6,1764776160,1764785640,5100,3900,3900,166,3060,false,127,15,0,112,0,127,2743200,"[UA_1687_2025-12-03_IAH_IND_0_0, UA_1432_2025-12-03_IAH_MGA_0_0, UA_1454_2025-12-03_IAH_NAS_0_0, UA_512_2025-12-03_IAH_DCA_0_0, UA_1919_2025-12-03_IAH_CZM_0_0, UA_537_2025-12-03_IAH_YYC_0_0, UA_2385_2025-12-03_IAH_MSY_0_0, UA_2181_2025-12-03_IAH_LGA_0_0, UA_2347_2025-12-03_IAH_RSW_0_0, UA_1895_2025-12-03_IAH_LGA_0_0, UA_654_2025-12-03_IAH_DCA_0_0, UA_2311_2025-12-03_IAH_DCA_0_0, UA_1030_2025-12-03_IAH_ATL_0_0, UA_1569_2025-12-03_IAH_BZE_0_0]",IAH,211
UA_1405_2025-12-03_BZE_IAH_0_0,1405BZE2025-12-03,211,2025-12-03,BZE,IAH,1764789480,1764799320,UA_1408_2025-12-03_IAH_BZE_0_0,UA_1929_2025-12-03_IAH_MIA_0_0,-6,-6,1764789480,1764799320,3300,3480,3480,166,3900,false,152,15,0,137,129,152,3283200,[UA_1570_2025-12-03_BZE_IAH_0_0],BZE,211
UA_1929_2025-12-03_IAH_MIA_0_0,1929IAH2025-12-03,211,2025-12-03,IAH,MIA,1764807000,1764816180,UA_1405_2025-12-03_BZE_IAH_0_0,UA_1029_2025-12-04_MIA_DEN_0_0,-6,-5,1764807000,1764816180,3900,4080,4080,166,3480,false,119,14,0,105,1,119,2570400,"[UA_2069_2025-12-03_IAH_CVG_0_0, UA_1902_2025-12-03_IAH_GUA_0_0, UA_1542_2025-12-03_IAH_SAT_0_0, UA_2157_2025-12-03_IAH_SLC_0_0, UA_1764_2025-12-03_IAH_DCA_0_0, UA_2659_2025-12-03_IAH_LGA_0_0, UA_277_2025-12-03_IAH_FLL_0_0, UA_1998_2025-12-03_IAH_LGA_0_0, UA_517_2025-12-03_IAH_PBI_0_0, UA_2090_2025-12-03_IAH_OMA_0_0, UA_2111_2025-12-03_IAH_MSP_0_0, UA_1571_2025-12-03_IAH_MCO_0_0, UA_1532_2025-12-03_IAH_MGA_0_0, UA_2339_2025-12-03_IAH_LAS_0_0, UA_465_2025-12-03_IAH_IND_0_0]",IAH,211
UA_1029_2025-12-04_MIA_DEN_0_0,1029MIA2025-12-04,211,2025-12-04,MIA,DEN,1764852300,1764868920,UA_1929_2025-12-03_IAH_MIA_0_0,UA_1217_2025-12-04_DEN_DRO_0_0,-5,-7,1764852300,1764868920,5100,3060,3060,166,4080,false,94,12,0,82,34,94,2030400,[UA_1913_2025-12-04_MIA_IAH_0_0],MIA,211
UA_1217_2025-12-04_DEN_DRO_0_0,1217DEN2025-12-04,211,2025-12-04,DEN,DRO,1764872880,1764877020,UA_1029_2025-12-04_MIA_DEN_0_0,UA_588_2025-12-04_DRO_DEN_0_0,-7,-7,1764872880,1764877020,3420,3060,3060,166,3060,false,141,9,0,132,0,141,3045600,"[UA_1575_2025-12-04_DEN_PHL_0_0, UA_2637_2025-12-04_DEN_GRR_0_0, UA_338_2025-12-04_DEN_BDL_0_0, UA_1003_2025-12-04_DEN_CHS_0_0, UA_1460_2025-12-04_DEN_CMH_0_0, UA_221_2025-12-04_DEN_ELP_0_0, UA_318_2025-12-04_DEN_EUG_0_0, UA_1415_2025-12-04_DEN_SMF_0_0, UA_639_2025-12-04_DEN_MSO_0_0, UA_1350_2025-12-04_DEN_DFW_0_0, UA_1547_2025-12-04_DEN_FCA_0_0, UA_2265_2025-12-04_DEN_DSM_0_0, UA_445_2025-12-04_DEN_OMA_0_0, UA_1235_2025-12-04_DEN_MSN_0_0, UA_1586_2025-12-04_DEN_OMA_0_0, UA_741_2025-12-04_DEN_BZN_0_0, UA_2742_2025-12-04_DEN_TUS_0_0, UA_2459_2025-12-04_DEN_YYC_0_0, UA_1476_2025-12-04_DEN_TUS_0_0]",DEN,211
UA_588_2025-12-04_DRO_DEN_0_0,588DRO2025-12-04,211,2025-12-04,DRO,DEN,1764880740,1764885300,UA_1217_2025-12-04_DEN_DRO_0_0,UA_507_2025-12-04_DEN_RSW_0_0,-7,-7,1764880740,1764885300,3060,3060,3060,166,3060,false,125,9,0,116,102,125,2700000,,DRO,211
UA_507_2025-12-04_DEN_RSW_0_0,507DEN2025-12-04,211,2025-12-04,DEN,RSW,1764889800,1764903120,UA_588_2025-12-04_DRO_DEN_0_0,,-7,-5,1764889800,1764903120,3420,3060,3060,166,3060,false,136,13,0,123,0,136,2937600,"[UA_1374_2025-12-04_DEN_FLL_0_0, UA_2076_2025-12-04_DEN_MSP_0_0, UA_756_2025-12-04_DEN_FAT_0_0, UA_2324_2025-12-04_DEN_CID_0_0, UA_423_2025-12-04_DEN_GRR_0_0, UA_331_2025-12-04_DEN_MIA_0_0, UA_1422_2025-12-04_DEN_STL_0_0, UA_2644_2025-12-04_DEN_PSP_0_0, UA_2265_2025-12-04_DEN_DSM_0_0, UA_445_2025-12-04_DEN_OMA_0_0, UA_2350_2025-12-04_DEN_SYR_0_0, UA_2375_2025-12-04_DEN_AUS_0_0, UA_1110_2025-12-04_DEN_SAT_0_0, UA_1615_2025-12-04_DEN_CVG_0_0, UA_506_2025-12-04_DEN_MCI_0_0, UA_1476_2025-12-04_DEN_TUS_0_0]",DEN,211
UA_2381_2025-12-02_FCA_DEN_0_0,2381FCA2025-12-02,212,2025-12-02,FCA,DEN,1764681300,1764690060,,UA_338_2025-12-02_DEN_BDL_0_0,-7,-7,1764681300,1764690060,5100,3060,3060,166,3060,false,159,15,0,144,147,159,3434400,,,0000
UA_338_2025-12-02_DEN_BDL_0_0,338DEN2025-12-02,212,2025-12-02,DEN,BDL,1764693600,1764706980,UA_2381_2025-12-02_FCA_DEN_0_0,UA_1846_2025-12-02_BDL_ORD_0_0,-7,-5,1764693600,1764706980,3420,3060,3060,166,3060,false,139,15,0,124,0,139,3002400,"[UA_1460_2025-12-02_DEN_CMH_0_0, UA_2273_2025-12-02_DEN_MSY_0_0, UA_1003_2025-12-02_DEN_CHS_0_0, UA_1415_2025-12-02_DEN_SMF_0_0, UA_2459_2025-12-02_DEN_YYC_0_0, UA_430_2025-12-02_DEN_ONT_0_0, UA_1575_2025-12-02_DEN_PHL_0_0, UA_703_2025-12-02_DEN_BIL_0_0, UA_424_2025-12-02_DEN_CID_0_0, UA_671_2025-12-02_DEN_SBA_0_0, UA_221_2025-12-02_DEN_ELP_0_0, UA_1547_2025-12-02_DEN_FCA_0_0, UA_1451_2025-12-02_DEN_JAX_0_0, UA_375_2025-12-02_DEN_DCA_0_0, UA_2255_2025-12-02_DEN_IND_0_0, UA_1125_2025-12-02_DEN_BOI_0_0, UA_2637_2025-12-02_DEN_GRR_0_0, UA_295_2025-12-02_DEN_GEG_0_0, UA_1294_2025-12-02_DEN_PSP_0_0, UA_2257_2025-12-02_DEN_PVR_0_0, UA_318_2025-12-02_DEN_EUG_0_0, UA_741_2025-12-02_DEN_BZN_0_0]",DEN,212
UA_1846_2025-12-02_BDL_ORD_0_0,1846BDL2025-12-02,212,2025-12-02,BDL,ORD,1764711720,1764721620,UA_338_2025-12-02_DEN_BDL_0_0,UA_630_2025-12-02_ORD_MSN_0_0,-5,-6,1764711720,1764721620,3060,3060,3060,166,3060,false,148,14,0,134,65,148,3196800,,BDL,212
UA_630_2025-12-02_ORD_MSN_0_0,630ORD2025-12-02,212,2025-12-02,ORD,MSN,1764726420,1764730020,UA_1846_2025-12-02_BDL_ORD_0_0,UA_2137_2025-12-03_MSN_ORD_0_0,-6,-6,1764726420,1764730020,3420,3060,3060,166,3060,false,167,12,0,155,2,167,3607200,"[UA_2485_2025-12-02_ORD_FSD_0_0, UA_2622_2025-12-02_ORD_MSY_0_0, UA_2329_2025-12-02_ORD_LGA_0_0, UA_2627_2025-12-02_ORD_MSP_0_0, UA_1437_2025-12-02_ORD_LGA_0_0, UA_1084_2025-12-02_ORD_SAV_0_0, UA_1182_2025-12-02_ORD_LGA_0_0, UA_1828_2025-12-02_ORD_SMF_0_0, UA_2147_2025-12-02_ORD_ALB_0_0, UA_1776_2025-12-02_ORD_PHL_0_0]",ORD,212
UA_2137_2025-12-03_MSN_ORD_0_0,2137MSN2025-12-03,212,2025-12-03,MSN,ORD,1764765000,1764769260,UA_630_2025-12-02_ORD_MSN_0_0,UA_453_2025-12-03_ORD_MSP_0_0,-6,-6,1764765000,1764769260,5100,3060,3060,166,3060,false,135,12,0,123,134,135,2916000,,MSN,212
UA_453_2025-12-03_ORD_MSP_0_0,453ORD2025-12-03,212,2025-12-03,ORD,MSP,1764773400,1764779100,UA_2137_2025-12-03_MSN_ORD_0_0,UA_576_2025-12-03_MSP_ORD_0_0,-6,-6,1764773400,1764779100,3420,3060,3060,166,3060,false,127,13,0,114,1,127,2743200,"[UA_211_2025-12-03_ORD_MIA_0_0, UA_1332_2025-12-03_ORD_LGA_0_0, UA_2617_2025-12-03_ORD_LGA_0_0, UA_2661_2025-12-03_ORD_LGA_0_0, UA_2418_2025-12-03_ORD_PHL_0_0, UA_441_2025-12-03_ORD_DFW_0_0, UA_2037_2025-12-03_ORD_PSP_0_0, UA_466_2025-12-03_ORD_SLC_0_0, UA_2629_2025-12-03_ORD_PIT_0_0, UA_1269_2025-12-03_ORD_BOS_0_0]",ORD,212
UA_576_2025-12-03_MSP_ORD_0_0,576MSP2025-12-03,212,2025-12-03,MSP,ORD,1764782820,1764788880,UA_453_2025-12-03_ORD_MSP_0_0,UA_1045_2025-12-03_ORD_LGA_0_0,-6,-6,1764782820,1764788880,3060,3060,3060,166,3060,false,133,13,0,120,78,133,2872800,[UA_1891_2025-12-03_MSP_DEN_0_0],MSP,212
UA_1045_2025-12-03_ORD_LGA_0_0,1045ORD2025-12-03,212,2025-12-03,ORD,LGA,1764795600,1764803220,UA_576_2025-12-03_MSP_ORD_0_0,UA_1234_2025-12-03_LGA_ORD_0_0,-6,-5,1764795600,1764803220,3420,3060,3060,166,3060,false,126,14,0,112,0,126,2721600,"[UA_2189_2025-12-03_ORD_LGA_0_0, UA_2329_2025-12-03_ORD_LGA_0_0, UA_398_2025-12-03_ORD_LGA_0_0, UA_1946_2025-12-03_ORD_RSW_0_0, UA_622_2025-12-03_ORD_AUS_0_0, UA_1084_2025-12-03_ORD_SAV_0_0, UA_1082_2025-12-03_ORD_PIT_0_0, UA_1973_2025-12-03_ORD_PBI_0_0, UA_2147_2025-12-03_ORD_ALB_0_0, UA_561_2025-12-03_ORD_MCI_0_0, UA_600_2025-12-03_ORD_LGA_0_0]",ORD,212
UA_1234_2025-12-03_LGA_ORD_0_0,1234LGA2025-12-03,212,2025-12-03,LGA,ORD,1764807300,1764817020,UA_1045_2025-12-03_ORD_LGA_0_0,MX_212_2025-12-03_ORD_ORD_false,-5,-6,1764807300,1764817020,3060,3060,3060,166,3060,false,130,12,0,118,1,130,2808000,"[UA_2299_2025-12-03_LGA_ORD_0_0, UA_1842_2025-12-03_LGA_ORD_0_0, UA_2646_2025-12-03_LGA_IAH_0_0, UA_1899_2025-12-03_LGA_ORD_0_0]",LGA,212
MX_212_2025-12-03_ORD_ORD_false,MX_212_2025-12-03_ORD_ORD_false,212,2025-12-03,ORD,ORD,1764817020,1764838620,UA_1234_2025-12-03_LGA_ORD_0_0,UA_451_2025-12-04_ORD_CMH_0_0,,,1764817020,1764838620,5100,5100,5100,,0,true,,,,,,,,,ORD,212
UA_451_2025-12-04_ORD_CMH_0_0,451ORD2025-12-04,212,2025-12-04,ORD,CMH,1764853800,1764858600,MX_212_2025-12-03_ORD_ORD_false,UA_752_2025-12-04_CMH_ORD_0_0,-6,-5,1764853800,1764858600,5100,3060,3060,166,3060,false,58,11,0,47,0,58,1252800,"[UA_1269_2025-12-04_ORD_BOS_0_0, UA_1357_2025-12-04_ORD_IAD_0_0, UA_1413_2025-12-04_ORD_LGA_0_0, UA_2418_2025-12-04_ORD_PHL_0_0, UA_1414_2025-12-04_ORD_BZN_0_0, UA_453_2025-12-04_ORD_MSP_0_0, UA_211_2025-12-04_ORD_MIA_0_0]",ORD,212
UA_752_2025-12-04_CMH_ORD_0_0,752CMH2025-12-04,212,2025-12-04,CMH,ORD,1764864000,1764869220,UA_451_2025-12-04_ORD_CMH_0_0,UA_1054_2025-12-04_ORD_YVR_0_0,-5,-6,1764864000,1764869220,3060,3060,3060,166,3060,false,122,16,0,106,81,122,2635200,[UA_728_2025-12-04_CMH_DEN_0_0],CMH,212
UA_1054_2025-12-04_ORD_YVR_0_0,1054ORD2025-12-04,212,2025-12-04,ORD,YVR,1764875400,1764892200,UA_752_2025-12-04_CMH_ORD_0_0,UA_1083_2025-12-04_YVR_SFO_0_0,-6,-8,1764875400,1764892200,3420,3900,3900,166,3060,false,81,13,0,68,4,81,1749600,"[UA_2189_2025-12-04_ORD_LGA_0_0, UA_2195_2025-12-04_ORD_BDL_0_0, UA_1677_2025-12-04_ORD_BOS_0_0, UA_622_2025-12-04_ORD_AUS_0_0, UA_2616_2025-12-04_ORD_OMA_0_0, UA_1332_2025-12-04_ORD_LGA_0_0, UA_1973_2025-12-04_ORD_PBI_0_0, UA_561_2025-12-04_ORD_MCI_0_0, UA_1045_2025-12-04_ORD_LGA_0_0]",ORD,212
UA_1083_2025-12-04_YVR_SFO_0_0,1083YVR2025-12-04,212,2025-12-04,YVR,SFO,1764904500,1764913200,UA_1054_2025-12-04_ORD_YVR_0_0,MX_212_2025-12-04_SFO_SFO_false,-8,-8,1764904500,1764913200,3300,3480,3480,166,3900,false,130,9,0,121,67,130,2808000,,YVR,212
MX_212_2025-12-04_SFO_SFO_false,MX_212_2025-12-04_SFO_SFO_false,212,2025-12-04,SFO,SFO,1764913200,1764934800,UA_1083_2025-12-04_YVR_SFO_0_0,,,,1764913200,1764934800,5100,5100,5100,,0,true,,,,,,,,,SFO,212
MX_213_2025-12-03_WHQ_WHQ_false,MX_213_2025-12-03_WHQ_WHQ_false,213,2025-12-03,WHQ,WHQ,1764806400,1764813600,,,,,1764806400,1764813600,5100,5100,5100,,0,true,,,,,,,,,,0000
UA_2662_2025-12-02_PBI_IAH_0_0,2662PBI2025-12-02,214,2025-12-02,PBI,IAH,1764684000,1764694440,,UA_2675_2025-12-02_IAH_PIT_0_0,-5,-6,1764684000,1764694440,5100,3060,3060,166,3060,false,151,16,0,135,91,151,3261600,,,0000
UA_2675_2025-12-02_IAH_PIT_0_0,2675IAH2025-12-02,214,2025-12-02,IAH,PIT,1764698760,1764708480,UA_2662_2025-12-02_PBI_IAH_0_0,UA_1563_2025-12-02_PIT_IAH_0_0,-6,-5,1764698760,1764708480,3420,3060,3060,166,3060,false,143,16,0,127,1,143,3088800,"[UA_2258_2025-12-02_IAH_TPA_0_0, UA_1408_2025-12-02_IAH_BZE_0_0, UA_537_2025-12-02_IAH_YYC_0_0, UA_2490_2025-12-02_IAH_SEA_0_0, UA_1687_2025-12-02_IAH_IND_0_0, UA_1432_2025-12-02_IAH_MGA_0_0, UA_654_2025-12-02_IAH_DCA_0_0, UA_2181_2025-12-02_IAH_LGA_0_0, UA_462_2025-12-02_IAH_ATL_0_0, UA_740_2025-12-02_IAH_PDX_0_0, UA_1540_2025-12-02_IAH_DCA_0_0, UA_1919_2025-12-02_IAH_CZM_0_0, UA_1737_2025-12-02_IAH_LIR_0_0]",IAH,214
UA_1563_2025-12-02_PIT_IAH_0_0,1563PIT2025-12-02,214,2025-12-02,PIT,IAH,1764712200,1764724080,UA_2675_2025-12-02_IAH_PIT_0_0,UA_2069_2025-12-02_IAH_CVG_0_0,-5,-6,1764712200,1764724080,3060,3060,3060,166,3060,false,148,15,0,133,51,148,3196800,,PIT,214
UA_2069_2025-12-02_IAH_CVG_0_0,2069IAH2025-12-02,214,2025-12-02,IAH,CVG,1764728340,1764737040,UA_1563_2025-12-02_PIT_IAH_0_0,UA_2442_2025-12-03_CVG_IAH_0_0,-6,-5,1764728340,1764737040,3420,3060,3060,166,3060,false,90,14,0,76,0,90,1944000,"[UA_2157_2025-12-02_IAH_SLC_0_0, UA_1723_2025-12-02_IAH_ATL_0_0, UA_2090_2025-12-02_IAH_OMA_0_0, UA_465_2025-12-02_IAH_IND_0_0, UA_1845_2025-12-02_IAH_FLL_0_0, UA_1929_2025-12-02_IAH_MIA_0_0, UA_2474_2025-12-02_IAH_MSY_0_0, UA_517_2025-12-02_IAH_PBI_0_0]",IAH,214
UA_2442_2025-12-03_CVG_IAH_0_0,2442CVG2025-12-03,214,2025-12-03,CVG,IAH,1764761400,1764771660,UA_2069_2025-12-02_IAH_CVG_0_0,UA_2311_2025-12-03_IAH_DCA_0_0,-5,-6,1764761400,1764771660,5100,3060,3060,166,3060,false,88,10,0,78,48,88,1900800,,CVG,214
UA_2311_2025-12-03_IAH_DCA_0_0,2311IAH2025-12-03,214,2025-12-03,IAH,DCA,1764777060,1764787920,UA_2442_2025-12-03_CVG_IAH_0_0,UA_1726_2025-12-03_DCA_IAH_0_0,-6,-5,1764777060,1764787920,3420,4080,4080,166,3060,false,97,13,0,84,7,97,2095200,"[UA_1687_2025-12-03_IAH_IND_0_0, UA_1432_2025-12-03_IAH_MGA_0_0, UA_1454_2025-12-03_IAH_NAS_0_0, UA_512_2025-12-03_IAH_DCA_0_0, UA_1919_2025-12-03_IAH_CZM_0_0, UA_537_2025-12-03_IAH_YYC_0_0, UA_2385_2025-12-03_IAH_MSY_0_0, UA_2181_2025-12-03_IAH_LGA_0_0, UA_1408_2025-12-03_IAH_BZE_0_0, UA_2347_2025-12-03_IAH_RSW_0_0, UA_1895_2025-12-03_IAH_LGA_0_0, UA_654_2025-12-03_IAH_DCA_0_0, UA_1030_2025-12-03_IAH_ATL_0_0, UA_1569_2025-12-03_IAH_BZE_0_0]",IAH,214
UA_1726_2025-12-03_DCA_IAH_0_0,1726DCA2025-12-03,214,2025-12-03,DCA,IAH,1764791640,1764804300,UA_2311_2025-12-03_IAH_DCA_0_0,UA_2339_2025-12-03_IAH_LAS_0_0,-5,-6,1764791640,1764804300,3060,3060,3060,166,4080,false,110,14,0,96,72,110,2376000,"[UA_382_2025-12-03_DCA_IAH_0_0, UA_1555_2025-12-03_DCA_ORD_0_0]",DCA,214
UA_2339_2025-12-03_IAH_LAS_0_0,2339IAH2025-12-03,214,2025-12-03,IAH,LAS,1764808200,1764820800,UA_1726_2025-12-03_DCA_IAH_0_0,MX_214_2025-12-03_LAS_LAS_false,-6,-8,1764808200,1764820800,3420,3060,3060,166,3060,false,104,8,0,96,0,104,2246400,"[UA_2069_2025-12-03_IAH_CVG_0_0, UA_1902_2025-12-03_IAH_GUA_0_0, UA_1542_2025-12-03_IAH_SAT_0_0, UA_2157_2025-12-03_IAH_SLC_0_0, UA_1764_2025-12-03_IAH_DCA_0_0, UA_2659_2025-12-03_IAH_LGA_0_0, UA_277_2025-12-03_IAH_FLL_0_0, UA_1998_2025-12-03_IAH_LGA_0_0, UA_517_2025-12-03_IAH_PBI_0_0, UA_2090_2025-12-03_IAH_OMA_0_0, UA_2111_2025-12-03_IAH_MSP_0_0, UA_1571_2025-12-03_IAH_MCO_0_0, UA_1929_2025-12-03_IAH_MIA_0_0, UA_1532_2025-12-03_IAH_MGA_0_0, UA_465_2025-12-03_IAH_IND_0_0]",IAH,214
MX_214_2025-12-03_LAS_LAS_false,MX_214_2025-12-03_LAS_LAS_false,214,2025-12-03,LAS,LAS,1764820800,1764838800,UA_2339_2025-12-03_IAH_LAS_0_0,UA_2410_2025-12-04_LAS_IAH_0_0,,,1764820800,1764838800,5100,5100,5100,,0,true,,,,,,,,,LAS,214
UA_2410_2025-12-04_LAS_IAH_0_0,2410LAS2025-12-04,214,2025-12-04,LAS,IAH,1764856800,1764867780,MX_214_2025-12-03_LAS_LAS_false,UA_1770_2025-12-04_IAH_BNA_0_0,-8,-6,1764856800,1764867780,5100,3060,3060,166,3060,false,111,13,0,98,91,111,2397600,[UA_1355_2025-12-04_LAS_SFO_0_0],LAS,214
